product_id,category_id,bounding_box,occlusion,viewpoint,zoom-in,image,pattern,color
P24100,1,"[0, 0, 465, 622]",1,2,3,024100.jpg,plain,Charcoal
P24102,1,"[28, 61, 445, 645]",1,1,1,024102.jpg,plain,Lavender
P24105,12,"[52, 284, 393, 623]",2,2,2,024105.jpg,printed,Gray
P24106,12,"[80, 257, 430, 701]",1,2,2,024106.jpg,plain,Gray
P24107,12,"[141, 354, 639, 959]",2,2,2,024107.jpg,plain,Gray
P24108,12,"[167, 352, 713, 1019]",2,2,1,024108.jpg,printed,Gray
P24109,12,"[107, 282, 466, 701]",2,2,2,024109.jpg,plain,Gray
P24110,12,"[160, 359, 748, 1046]",2,2,2,024110.jpg,plain,Gray
P24111,12,"[183, 335, 682, 1123]",2,3,2,024111.jpg,plain,Gray
P24112,12,"[183, 353, 748, 1050]",2,2,2,024112.jpg,plain,Gray
P24113,12,"[162, 355, 469, 729]",2,2,1,024113.jpg,stripes,Silver
P24114,12,"[182, 337, 541, 996]",1,3,1,024114.jpg,plain,Silver
P24115,12,"[250, 390, 624, 1019]",2,3,1,024115.jpg,plain,Gray
P24116,12,"[233, 333, 511, 718]",2,2,1,024116.jpg,printed,Tan
P24117,12,"[111, 358, 587, 959]",2,2,2,024117.jpg,plain,Gray
P24118,12,"[227, 363, 608, 1065]",2,3,1,024118.jpg,plain,Gray
P24119,12,"[219, 357, 553, 1123]",1,3,2,024119.jpg,plain,Gray
P24120,7,"[1, 0, 290, 515]",1,1,3,024120.jpg,plain,Charcoal
P24124,7,"[107, 41, 371, 684]",1,1,1,024124.jpg,plain,Gray
P24140,1,"[0, 99, 466, 623]",2,2,2,024140.jpg,plain,Silver
P24141,3,"[0, 27, 292, 478]",1,1,2,024141.jpg,plain,Gray
P24142,3,"[5, 0, 467, 829]",1,1,2,024142.jpg,plain,Gray
P24143,1,"[23, 18, 350, 443]",1,1,2,024143.jpg,plain,Gray
P24144,1,"[54, 20, 262, 467]",1,1,2,024144.jpg,printed,Gray
P24145,1,"[0, 39, 350, 467]",1,1,3,024145.jpg,plain,Gray
P24146,1,"[0, 0, 467, 623]",1,1,3,024146.jpg,plain,Gray
P24147,3,"[0, 0, 467, 626]",1,1,2,024147.jpg,printed,Gray
P24148,1,"[0, 5, 467, 350]",1,1,2,024148.jpg,plain,Tan
P24149,1,"[0, 158, 466, 623]",2,2,2,024149.jpg,plain,Tan
P24150,1,"[0, 32, 447, 612]",1,1,1,024150.jpg,plain,Tan
P24151,1,"[0, 40, 464, 801]",1,1,2,024151.jpg,plain,Silver
P24152,1,"[0, 52, 464, 759]",1,1,2,024152.jpg,plain,Gray
P24153,1,"[0, 6, 349, 467]",1,1,2,024153.jpg,plain,Charcoal
P24154,1,"[0, 0, 466, 623]",1,1,2,024154.jpg,plain,Gray
P24155,1,"[0, 86, 467, 556]",1,1,2,024155.jpg,plain,Gray
P24158,1,"[89, 0, 516, 467]",1,1,2,024158.jpg,plain,Silver
P24165,8,"[129, 25, 488, 442]",2,2,1,024165.jpg,printed,Gray
P24183,1,"[2, 59, 467, 700]",1,1,2,024183.jpg,plain,Lavender
P24191,1,"[171, 243, 455, 631]",1,2,1,024191.jpg,plain,Gray
P24202,7,"[1, 1, 467, 428]",1,2,2,024202.jpg,plain,Charcoal
P24204,7,"[167, 82, 532, 806]",2,2,1,024204.jpg,plain,Silver
P24208,7,"[173, 63, 462, 810]",2,3,1,024208.jpg,plain,Silver
P24209,7,"[203, 84, 497, 794]",2,2,1,024209.jpg,plain,Gray
P24220,7,"[155, 52, 542, 806]",2,2,1,024220.jpg,plain,Gray
P24221,7,"[121, 44, 354, 572]",2,2,1,024221.jpg,plain,Silver
P24231,7,"[142, 55, 336, 580]",2,2,1,024231.jpg,plain,Gray
P24232,7,"[146, 118, 491, 797]",2,2,1,024232.jpg,plain,Silver
P24234,7,"[193, 63, 484, 764]",2,2,1,024234.jpg,plain,Silver
P24235,1,"[0, 0, 467, 623]",1,2,3,024235.jpg,printed,Gray
P24237,1,"[0, 180, 465, 778]",1,2,2,024237.jpg,plain,Gray
P24238,1,"[1, 73, 466, 623]",1,2,3,024238.jpg,plain,Gray
P24246,2,"[0, 60, 467, 603]",1,1,2,024246.jpg,plain,Gray
P24247,2,"[0, 0, 467, 831]",1,2,3,024247.jpg,printed,Gray
P24250,2,"[0, 80, 467, 831]",1,2,3,024250.jpg,plain,Gray
P24252,2,"[0, 78, 298, 399]",2,2,3,024252.jpg,printed,Gray
P24253,2,"[0, 41, 457, 623]",1,1,2,024253.jpg,printed,Gray
P24257,6,"[0, 100, 467, 623]",1,1,2,024257.jpg,plain,Silver
P24258,6,"[154, 24, 317, 223]",1,2,1,024258.jpg,plain,Gray
P24259,6,"[294, 15, 565, 351]",1,2,1,024259.jpg,plain,Gray
P24260,6,"[278, 16, 581, 421]",1,2,1,024260.jpg,plain,Silver
P24261,6,"[84, 3, 828, 772]",1,2,1,024261.jpg,plain,Gray
P24262,6,"[230, 3, 613, 496]",1,2,1,024262.jpg,plain,Gray
P24263,6,"[287, 40, 593, 417]",1,2,1,024263.jpg,plain,Gray
P24264,6,"[163, 15, 325, 209]",1,2,1,024264.jpg,plain,Gray
P24265,6,"[259, 51, 624, 488]",1,2,1,024265.jpg,plain,Gray
P24266,6,"[206, 1, 631, 482]",1,2,1,024266.jpg,plain,Gray
P24267,12,"[27, 1, 281, 467]",1,1,2,024267.jpg,plain,Charcoal
P24268,12,"[1, 2, 243, 467]",1,1,2,024268.jpg,plain,Charcoal
P24269,12,"[35, 0, 381, 596]",1,1,1,024269.jpg,plain,Gray
P24273,12,"[45, 35, 433, 609]",1,1,1,024273.jpg,plain,Charcoal
P24277,9,"[153, 114, 243, 300]",2,2,1,024277.jpg,plain,Gray
P24278,9,"[350, 174, 537, 496]",2,2,1,024278.jpg,plain,Gray
P24279,9,"[306, 328, 583, 798]",2,3,1,024279.jpg,plain,Tan
P24280,9,"[351, 356, 619, 815]",2,3,2,024280.jpg,plain,Gray
P24281,9,"[359, 244, 570, 553]",1,2,1,024281.jpg,printed,Tan
P24282,9,"[90, 199, 366, 680]",2,3,1,024282.jpg,plain,Tan
P24283,9,"[356, 188, 539, 504]",1,2,1,024283.jpg,printed,Gray
P24284,9,"[341, 185, 559, 605]",1,3,1,024284.jpg,printed,Gray
P24286,6,"[38, 158, 643, 791]",2,3,1,024286.jpg,plain,Charcoal
P24287,6,"[57, 128, 407, 460]",2,2,1,024287.jpg,plain,Silver
P24288,6,"[48, 129, 721, 1035]",1,3,1,024288.jpg,plain,Silver
P24291,6,"[95, 200, 660, 741]",1,2,1,024291.jpg,plain,Silver
P24302,10,"[227, 41, 533, 563]",1,2,1,024302.jpg,plain,Gray
P24303,10,"[122, 2, 533, 587]",1,3,2,024303.jpg,printed,Gray
P24304,10,"[178, 49, 465, 572]",2,2,1,024304.jpg,plain,Gray
P24305,10,"[210, 19, 520, 590]",2,2,1,024305.jpg,plain,Gray
P24306,10,"[129, 19, 518, 601]",2,2,1,024306.jpg,plain,Gray
P24307,10,"[121, 34, 476, 631]",1,2,1,024307.jpg,plain,Gray
P24311,12,"[117, 105, 356, 645]",1,1,1,024311.jpg,plain,Charcoal
P24312,12,"[63, 126, 401, 666]",1,1,1,024312.jpg,printed,Charcoal
P24313,12,"[28, 77, 406, 623]",1,1,2,024313.jpg,plain,Gray
P24316,12,"[7, 0, 345, 456]",1,1,2,024316.jpg,plain,Gray
P24322,12,"[16, 17, 396, 498]",1,1,1,024322.jpg,plain,Gray
P24328,12,"[18, 0, 436, 831]",1,1,2,024328.jpg,plain,Gray
P24340,7,"[10, 1, 466, 463]",1,2,2,024340.jpg,plain,Charcoal
P24343,7,"[190, 66, 535, 850]",1,2,1,024343.jpg,plain,Gray
P24345,7,"[207, 56, 533, 853]",2,2,1,024345.jpg,plain,Gray
P24346,7,"[1, 65, 750, 1108]",1,2,2,024346.jpg,plain,Gray
P24348,7,"[118, 88, 615, 937]",2,2,1,024348.jpg,printed,Gray
P24350,3,"[118, 201, 412, 567]",2,2,1,024350.jpg,plain,Gray
P24352,1,"[0, 35, 466, 623]",1,1,2,024352.jpg,printed,Charcoal
P24353,1,"[0, 25, 466, 623]",1,1,2,024353.jpg,plain,Olive
P24354,1,"[0, 0, 464, 806]",1,2,2,024354.jpg,plain,Charcoal
P24356,1,"[0, 79, 466, 623]",1,1,2,024356.jpg,printed,Gray
P24357,3,"[0, 40, 467, 624]",1,2,2,024357.jpg,plain,Gray
P24359,1,"[23, 246, 464, 830]",2,3,2,024359.jpg,plain,Charcoal
P24360,3,"[0, 81, 350, 420]",1,1,2,024360.jpg,plain,Gray
P24373,7,"[0, 0, 467, 511]",1,2,2,024373.jpg,plain,Charcoal
P24374,7,"[0, 0, 467, 458]",1,2,2,024374.jpg,plain,Charcoal
P24384,7,"[90, 59, 419, 512]",1,1,1,024384.jpg,plain,Charcoal
P24403,4,"[52, 245, 370, 623]",2,2,2,024403.jpg,printed,Charcoal
P24410,4,"[2, 78, 452, 694]",1,1,2,024410.jpg,plain,Silver
P24417,4,"[161, 226, 267, 353]",2,2,1,024417.jpg,plain,Charcoal
P24423,4,"[277, 127, 463, 350]",3,2,1,024423.jpg,printed,Gray
P24425,4,"[284, 165, 486, 388]",2,3,1,024425.jpg,printed,Tan
P24429,4,"[276, 142, 475, 361]",3,2,1,024429.jpg,plain,Tan
P24433,6,"[0, 120, 262, 354]",1,1,2,024433.jpg,plain,Charcoal
P24442,6,"[153, 51, 357, 251]",1,2,1,024442.jpg,plain,Pink
P24450,6,"[189, 75, 472, 403]",1,2,1,024450.jpg,plain,Silver
P24454,6,"[0, 1, 467, 350]",1,1,3,024454.jpg,plain,Gray
P24467,1,"[0, 0, 345, 467]",1,1,3,024467.jpg,plain,Gray
P24476,4,"[8, 295, 467, 812]",1,2,2,024476.jpg,plain,Charcoal
P24489,0,"[31, 243, 437, 695]",1,2,1,024489.jpg,printed,Gray
P24490,0,"[125, 189, 642, 637]",1,2,2,024490.jpg,printed,Charcoal
P24496,0,"[78, 189, 519, 639]",2,2,1,024496.jpg,printed,Silver
P24501,9,"[82, 143, 388, 565]",1,2,1,024501.jpg,plain,Gray
P24502,9,"[0, 274, 465, 624]",2,2,2,024502.jpg,plain,Silver
P24503,9,"[5, 22, 427, 349]",1,1,2,024503.jpg,plain,Tan
P24504,9,"[1, 2, 466, 623]",1,2,2,024504.jpg,plain,Gray
P24505,9,"[0, 225, 466, 623]",1,2,2,024505.jpg,printed,Silver
P24506,9,"[86, 1, 466, 623]",1,2,3,024506.jpg,plain,Gray
P24507,9,"[1, 317, 456, 829]",1,2,2,024507.jpg,printed,Tan
P24508,9,"[3, 58, 466, 631]",1,1,2,024508.jpg,plain,Gray
P24509,9,"[1, 267, 465, 624]",1,2,2,024509.jpg,printed,Silver
P24510,9,"[0, 247, 466, 623]",2,2,2,024510.jpg,plain,Tan
P24511,9,"[96, 39, 354, 436]",2,2,1,024511.jpg,printed,Gray
P24512,9,"[1, 2, 466, 574]",1,2,2,024512.jpg,printed,Gray
P24513,9,"[48, 102, 355, 347]",2,3,1,024513.jpg,plain,Tan
P24514,9,"[2, 2, 467, 622]",2,2,2,024514.jpg,plain,Tan
P24515,9,"[52, 80, 419, 576]",1,1,1,024515.jpg,plain,Gray
P24516,9,"[0, 0, 465, 630]",1,1,3,024516.jpg,plain,Gray
P24517,9,"[1, 0, 466, 623]",1,1,3,024517.jpg,plain,Gray
P24518,9,"[10, 304, 388, 623]",1,2,2,024518.jpg,plain,Lavender
P24521,10,"[80, 159, 328, 623]",1,2,2,024521.jpg,plain,Silver
P24522,10,"[28, 15, 386, 730]",1,1,1,024522.jpg,plain,Gray
P24523,10,"[78, 93, 314, 444]",2,2,1,024523.jpg,plain,Charcoal
P24524,10,"[292, 246, 574, 584]",2,2,2,024524.jpg,printed,Tan
P24526,10,"[161, 249, 720, 586]",2,3,2,024526.jpg,printed,Charcoal
P24527,10,"[253, 279, 522, 909]",2,2,1,024527.jpg,printed,Silver
P24528,10,"[1, 6, 466, 667]",1,1,2,024528.jpg,plain,Silver
P24529,10,"[254, 381, 559, 1057]",2,3,2,024529.jpg,printed,Silver
P24530,10,"[235, 352, 598, 1057]",2,3,2,024530.jpg,printed,Silver
P24532,10,"[152, 0, 672, 584]",1,2,2,024532.jpg,printed,Silver
P24535,0,"[0, 1, 467, 740]",1,2,2,024535.jpg,plain,Gray
P24537,0,"[1, 1, 466, 623]",1,2,3,024537.jpg,plain,Gray
P24539,0,"[1, 70, 466, 621]",1,2,3,024539.jpg,plain,Rust
P24542,0,"[0, 116, 465, 634]",1,1,2,024542.jpg,plain,Gray
P24544,0,"[0, 52, 464, 623]",1,1,2,024544.jpg,plain,Gray
P24545,0,"[273, 66, 479, 381]",1,2,1,024545.jpg,printed,Silver
P24570,11,"[25, 0, 384, 568]",1,2,2,024570.jpg,plain,Gray
P24571,11,"[118, 10, 302, 370]",1,2,1,024571.jpg,plain,Charcoal
P24572,11,"[93, 21, 282, 485]",2,2,1,024572.jpg,printed,Charcoal
P24573,11,"[142, 173, 327, 623]",2,2,2,024573.jpg,printed,Gray
P24574,11,"[125, 206, 259, 623]",2,2,1,024574.jpg,printed,Gray
P24575,11,"[158, 67, 324, 414]",2,2,1,024575.jpg,printed,Gray
P24576,11,"[139, 297, 289, 585]",2,2,1,024576.jpg,plain,Charcoal
P24577,11,"[174, 239, 433, 627]",2,2,1,024577.jpg,printed,Gray
P24578,11,"[147, 207, 422, 567]",1,2,1,024578.jpg,printed,Gray
P24579,11,"[152, 198, 423, 567]",1,3,1,024579.jpg,printed,Gray
P24580,11,"[274, 191, 384, 423]",2,3,1,024580.jpg,plain,Gray
P24581,11,"[205, 286, 466, 673]",2,2,1,024581.jpg,printed,Gray
P24582,11,"[239, 77, 392, 367]",3,2,1,024582.jpg,printed,Gray
P24583,11,"[26, 206, 390, 693]",2,2,1,024583.jpg,plain,Gray
P24584,11,"[114, 246, 367, 682]",2,3,1,024584.jpg,printed,Gray
P24585,11,"[207, 213, 505, 636]",1,2,1,024585.jpg,printed,Gray
P24586,11,"[243, 221, 426, 567]",2,3,1,024586.jpg,printed,Gray
P24587,11,"[126, 183, 446, 640]",2,2,1,024587.jpg,plain,Gray
P24588,3,"[0, 97, 466, 623]",2,2,3,024588.jpg,plain,Gray
P24589,3,"[35, 3, 423, 584]",1,1,1,024589.jpg,letter_numb,Coral
P24590,3,"[0, 115, 467, 623]",1,3,2,024590.jpg,printed,Gray
P24591,1,"[335, 143, 618, 529]",1,3,1,024591.jpg,printed,Pink
P24592,1,"[47, 68, 403, 652]",1,3,1,024592.jpg,printed,Pink
P24596,1,"[230, 353, 462, 773]",1,2,1,024596.jpg,printed,Tan
P24599,1,"[219, 318, 567, 883]",1,3,1,024599.jpg,printed,Pink
P24603,7,"[276, 17, 419, 363]",1,2,1,024603.jpg,plain,Gray
P24609,7,"[289, 21, 472, 449]",1,2,1,024609.jpg,plain,Gray
P24611,11,"[0, 0, 464, 781]",1,1,2,024611.jpg,plain,Gray
P24612,11,"[2, 21, 466, 801]",1,1,2,024612.jpg,plain,Gray
P24613,11,"[263, 430, 548, 1088]",1,2,1,024613.jpg,printed,Gray
P24614,11,"[374, 122, 499, 387]",1,2,1,024614.jpg,plain,Tan
P24615,11,"[272, 364, 485, 800]",1,2,1,024615.jpg,plain,Charcoal
P24616,11,"[388, 204, 560, 538]",1,2,1,024616.jpg,plain,Charcoal
P24617,11,"[273, 402, 497, 775]",2,2,1,024617.jpg,printed,Rust
P24618,11,"[251, 473, 499, 1021]",1,2,1,024618.jpg,plain,Charcoal
P24619,11,"[373, 145, 545, 504]",1,2,1,024619.jpg,plain,Charcoal
P24620,11,"[292, 355, 493, 815]",2,3,1,024620.jpg,plain,Gray
P24621,11,"[277, 372, 482, 805]",1,2,1,024621.jpg,plain,Rust
P24622,11,"[353, 119, 447, 319]",1,2,1,024622.jpg,printed,Rust
P24623,11,"[289, 414, 531, 839]",2,2,1,024623.jpg,plain,Gray
P24624,11,"[357, 388, 509, 842]",2,2,1,024624.jpg,plain,Charcoal
P24625,11,"[164, 457, 604, 1123]",1,2,2,024625.jpg,printed,Brown
P24626,11,"[328, 162, 477, 461]",1,2,1,024626.jpg,plain,Charcoal
P24627,11,"[295, 373, 471, 835]",2,2,1,024627.jpg,printed,Rust
P24628,11,"[287, 344, 499, 815]",1,2,1,024628.jpg,printed,Rust
P24629,11,"[287, 402, 494, 850]",1,3,1,024629.jpg,printed,Gray
P24630,11,"[153, 298, 312, 634]",1,2,1,024630.jpg,plain,Charcoal
P24631,11,"[268, 351, 472, 785]",2,2,1,024631.jpg,plain,Charcoal
P24632,11,"[172, 253, 334, 527]",2,2,1,024632.jpg,plain,Gray
P24633,11,"[176, 216, 308, 509]",1,2,1,024633.jpg,printed,Rust
P24634,11,"[368, 157, 493, 420]",2,3,1,024634.jpg,printed,Tan
P24635,11,"[266, 399, 479, 816]",1,2,1,024635.jpg,plain,Tan
P24636,11,"[309, 375, 470, 846]",1,3,1,024636.jpg,plain,Rust
P24637,11,"[268, 393, 559, 835]",2,2,1,024637.jpg,plain,Gray
P24638,11,"[240, 329, 432, 803]",1,2,1,024638.jpg,plain,Charcoal
P24639,11,"[355, 174, 544, 512]",2,2,1,024639.jpg,plain,Gray
P24640,11,"[260, 438, 534, 970]",1,2,1,024640.jpg,printed,Rust
P24641,11,"[318, 375, 470, 805]",2,3,1,024641.jpg,plain,Rust
P24642,11,"[318, 123, 463, 432]",1,2,1,024642.jpg,plain,Charcoal
P24643,11,"[237, 439, 565, 1055]",2,2,1,024643.jpg,plain,Charcoal
P24644,11,"[412, 138, 523, 375]",1,2,1,024644.jpg,printed,Rust
P24645,3,"[103, 254, 458, 603]",1,2,2,024645.jpg,plain,Tan
P24646,3,"[0, 304, 467, 623]",1,2,3,024646.jpg,plain,Silver
P24648,3,"[167, 15, 337, 412]",2,3,1,024648.jpg,printed,Charcoal
P24651,3,"[82, 1, 382, 600]",1,1,2,024651.jpg,plain,Gray
P24656,0,"[0, 158, 465, 630]",1,1,2,024656.jpg,printed,Charcoal
P24658,0,"[2, 34, 255, 306]",1,1,2,024658.jpg,plain,Gray
P24659,0,"[0, 75, 299, 384]",1,1,2,024659.jpg,printed,Charcoal
P24660,0,"[1, 35, 262, 426]",1,1,3,024660.jpg,printed,Charcoal
P24663,0,"[2, 41, 398, 299]",1,1,2,024663.jpg,printed,Charcoal
P24664,0,"[0, 205, 466, 697]",1,1,3,024664.jpg,printed,Charcoal
P24665,0,"[0, 200, 374, 622]",1,2,2,024665.jpg,printed,Charcoal
P24666,0,"[67, 0, 465, 624]",1,2,3,024666.jpg,plain,Gray
P24668,0,"[0, 73, 464, 830]",1,1,3,024668.jpg,printed,Charcoal
P24669,0,"[41, 50, 466, 605]",2,2,2,024669.jpg,printed,Charcoal
P24670,0,"[0, 103, 465, 630]",1,1,2,024670.jpg,plain,Charcoal
P24672,10,"[0, 142, 458, 594]",1,1,2,024672.jpg,printed,Charcoal
P24673,10,"[1, 1, 450, 786]",1,1,2,024673.jpg,plain,Charcoal
P24674,10,"[74, 157, 392, 629]",2,2,1,024674.jpg,plain,Silver
P24675,10,"[67, 176, 416, 690]",2,2,1,024675.jpg,plain,Charcoal
P24676,10,"[234, 160, 576, 657]",2,2,1,024676.jpg,plain,Charcoal
P24677,7,"[0, 0, 445, 623]",1,1,3,024677.jpg,plain,Charcoal
P24680,7,"[0, 0, 466, 830]",1,2,3,024680.jpg,plain,Gray
P24705,11,"[122, 2, 417, 608]",1,2,1,024705.jpg,plain,Gray
P24706,11,"[95, 28, 428, 465]",1,1,2,024706.jpg,plain,Gray
P24707,11,"[76, 12, 342, 573]",2,3,1,024707.jpg,plain,Gray
P24708,11,"[83, 293, 554, 852]",2,3,2,024708.jpg,plain,Gray
P24709,11,"[290, 307, 416, 542]",2,2,1,024709.jpg,plain,Gray
P24710,11,"[113, 158, 502, 604]",2,2,1,024710.jpg,plain,Gray
P24711,11,"[276, 277, 426, 545]",1,3,1,024711.jpg,plain,Gray
P24712,11,"[358, 214, 447, 479]",1,2,1,024712.jpg,printed,Gray
P24713,11,"[155, 148, 357, 553]",2,2,1,024713.jpg,plain,Gray
P24714,11,"[67, 33, 584, 581]",2,3,1,024714.jpg,printed,Gray
P24715,11,"[303, 268, 428, 483]",2,3,1,024715.jpg,plain,Gray
P24716,11,"[109, 277, 470, 708]",2,3,1,024716.jpg,plain,Gray
P24717,11,"[272, 224, 412, 414]",2,3,1,024717.jpg,plain,Gray
P24718,11,"[304, 403, 397, 608]",1,3,1,024718.jpg,plain,Gray
P24719,11,"[270, 226, 395, 434]",2,3,1,024719.jpg,plain,Charcoal
P24720,11,"[265, 198, 450, 435]",1,3,1,024720.jpg,plain,Gray
P24721,11,"[212, 160, 454, 491]",2,2,1,024721.jpg,plain,Gray
P24722,11,"[272, 330, 440, 575]",2,2,1,024722.jpg,plain,Gray
P24723,11,"[306, 220, 405, 420]",1,2,1,024723.jpg,plain,Gray
P24724,11,"[259, 1, 541, 384]",2,3,2,024724.jpg,plain,Gray
P24725,11,"[0, 265, 517, 851]",2,2,2,024725.jpg,plain,Gray
P24726,11,"[310, 363, 405, 572]",2,2,1,024726.jpg,printed,Gray
P24727,11,"[270, 7, 538, 285]",2,3,1,024727.jpg,plain,Gray
P24728,11,"[58, 275, 455, 716]",2,3,1,024728.jpg,plain,Gray
P24729,11,"[316, 26, 561, 539]",2,2,1,024729.jpg,plain,Gray
P24730,11,"[190, 147, 424, 456]",2,2,1,024730.jpg,plain,Gray
P24731,11,"[121, 193, 500, 699]",2,2,1,024731.jpg,plain,Gray
P24739,8,"[0, 36, 467, 597]",1,1,3,024739.jpg,plain,Charcoal
P24740,8,"[127, 16, 258, 127]",2,2,1,024740.jpg,plain,Charcoal
P24764,11,"[1, 0, 467, 623]",1,1,3,024764.jpg,printed,Charcoal
P24770,11,"[77, 0, 455, 503]",1,2,2,024770.jpg,printed,Charcoal
P24787,0,"[0, 67, 466, 517]",1,1,2,024787.jpg,printed,Gray
P24791,0,"[0, 0, 467, 615]",1,1,3,024791.jpg,printed,Gray
P24807,0,"[0, 0, 467, 348]",1,1,2,024807.jpg,plain,Gray
P24808,0,"[9, 1, 368, 279]",1,1,2,024808.jpg,plain,Charcoal
P24810,0,"[0, 71, 466, 596]",1,2,2,024810.jpg,plain,Gray
P24812,0,"[1, 2, 410, 594]",1,3,2,024812.jpg,printed,Gray
P24813,0,"[0, 11, 406, 576]",1,3,2,024813.jpg,plain,Gray
P24814,0,"[22, 62, 459, 584]",1,1,1,024814.jpg,printed,Gray
P24815,0,"[1, 135, 467, 504]",1,1,2,024815.jpg,plain,Silver
P24817,0,"[55, 190, 466, 623]",1,2,2,024817.jpg,plain,Gray
P24818,0,"[0, 21, 464, 824]",1,2,2,024818.jpg,printed,Gray
P24819,0,"[0, 1, 466, 623]",1,1,2,024819.jpg,plain,Gray
P24820,0,"[1, 97, 465, 506]",1,1,2,024820.jpg,plain,Gray
P24822,6,"[0, 0, 467, 345]",1,1,3,024822.jpg,plain,Gray
P24835,4,"[44, 0, 466, 623]",1,1,3,024835.jpg,plain,Gray
P24844,4,"[235, 256, 554, 499]",2,2,2,024844.jpg,plain,Tan
P24860,4,"[271, 210, 627, 499]",2,2,2,024860.jpg,printed,Gray
P24868,4,"[293, 204, 602, 499]",2,2,2,024868.jpg,plain,Tan
P24872,4,"[212, 205, 652, 499]",2,2,2,024872.jpg,plain,Gray
P24897,11,"[212, 161, 382, 435]",1,2,1,024897.jpg,printed,Gray
P24898,11,"[401, 221, 587, 532]",1,3,1,024898.jpg,printed,Tan
P24899,11,"[145, 255, 451, 802]",2,3,1,024899.jpg,printed,Gray
P24900,11,"[82, 203, 361, 679]",2,2,1,024900.jpg,printed,Silver
P24901,11,"[176, 263, 445, 723]",1,3,1,024901.jpg,printed,Gray
P24902,11,"[347, 224, 511, 547]",2,2,1,024902.jpg,stripes,Silver
P24903,11,"[324, 195, 514, 520]",2,2,1,024903.jpg,printed,Silver
P24904,11,"[207, 160, 450, 592]",1,2,1,024904.jpg,printed,Tan
P24905,11,"[197, 250, 403, 558]",2,2,1,024905.jpg,printed,Silver
P24906,11,"[80, 147, 376, 652]",2,2,1,024906.jpg,printed,Silver
P24907,11,"[151, 256, 453, 768]",2,2,1,024907.jpg,printed,Silver
P24913,7,"[25, 43, 416, 437]",2,2,1,024913.jpg,plain,Gray
P24916,7,"[207, 56, 456, 717]",2,2,1,024916.jpg,plain,Charcoal
P24917,7,"[126, 32, 322, 541]",2,2,1,024917.jpg,plain,Gray
P24933,4,"[249, 275, 453, 532]",2,2,1,024933.jpg,printed,Gray
P24938,4,"[28, 269, 361, 665]",3,2,2,024938.jpg,printed,Silver
P24940,1,"[0, 12, 435, 262]",1,1,2,024940.jpg,plain,Gray
P24941,1,"[4, 27, 465, 592]",1,1,2,024941.jpg,plain,Gray
P24942,1,"[60, 201, 327, 442]",1,2,1,024942.jpg,plain,Gray
P24943,1,"[44, 33, 419, 472]",1,1,1,024943.jpg,plain,Gray
P24944,1,"[0, 0, 290, 515]",1,1,2,024944.jpg,plain,Gray
P24945,1,"[0, 0, 466, 623]",1,2,3,024945.jpg,plain,Gray
P24946,1,"[31, 66, 467, 521]",1,1,2,024946.jpg,plain,Silver
P24948,1,"[0, 142, 467, 624]",1,2,2,024948.jpg,plain,Gray
P24949,1,"[0, 0, 467, 624]",1,2,3,024949.jpg,plain,Gray
P24950,1,"[0, 28, 467, 566]",1,1,2,024950.jpg,plain,Gray
P24951,1,"[123, 159, 401, 411]",1,2,1,024951.jpg,printed,Gray
P24952,1,"[0, 34, 288, 515]",1,1,3,024952.jpg,plain,Gray
P24953,1,"[0, 250, 466, 623]",2,2,2,024953.jpg,plain,Charcoal
P24954,1,"[0, 19, 450, 332]",1,1,2,024954.jpg,plain,Gray
P24955,1,"[0, 13, 467, 624]",1,2,3,024955.jpg,plain,Gray
P24956,1,"[21, 9, 467, 350]",1,1,2,024956.jpg,plain,Gray
P24957,1,"[0, 221, 466, 831]",1,2,2,024957.jpg,plain,Silver
P24958,1,"[0, 211, 466, 623]",2,2,2,024958.jpg,plain,Charcoal
P24959,1,"[0, 0, 467, 580]",1,1,2,024959.jpg,plain,Gray
P24960,1,"[0, 21, 466, 623]",1,2,2,024960.jpg,plain,Gray
P24980,12,"[2, 1, 435, 624]",1,1,3,024980.jpg,plain,Charcoal
P24981,12,"[37, 0, 281, 487]",1,1,2,024981.jpg,plain,Gray
P24995,12,"[42, 1, 389, 616]",1,1,3,024995.jpg,plain,Charcoal
P25000,12,"[0, 2, 467, 623]",1,1,3,025000.jpg,plain,Gray
P25001,12,"[167, 181, 325, 495]",2,3,1,025001.jpg,plain,Charcoal
P25003,12,"[3, 16, 437, 621]",1,1,2,025003.jpg,plain,Charcoal
P25005,12,"[1, 87, 467, 605]",1,1,2,025005.jpg,plain,Gray
P25006,12,"[0, 0, 438, 622]",1,1,2,025006.jpg,plain,Charcoal
P25007,12,"[1, 1, 348, 467]",1,1,2,025007.jpg,plain,Charcoal
P25008,12,"[17, 96, 458, 607]",1,1,1,025008.jpg,plain,Charcoal
P25014,7,"[0, 0, 466, 710]",1,2,2,025014.jpg,plain,Gray
P25016,7,"[152, 15, 349, 527]",1,2,1,025016.jpg,plain,Gray
P25017,7,"[111, 0, 454, 583]",1,2,2,025017.jpg,plain,Gray
P25021,7,"[121, 0, 425, 568]",1,2,2,025021.jpg,plain,Gray
P25025,7,"[220, 16, 439, 557]",2,3,1,025025.jpg,plain,Gray
P25026,0,"[101, 125, 404, 350]",1,2,2,025026.jpg,plain,Charcoal
